OS,DESCRIÇÃO_DA_TAREFA,LOCAL,STATUS,TIPO_DE_MANUTENÇÃO,DATA,CUSTO
5539944,SOLDAGEM DE ROLAMENTO DO MÓDULO DE CONTROLE,TIME 3,CONCLUÍDA,Corretiva,2026-11-08,3180
5540504,REALINHAMENTO DE FIAÇÃO DO AGV,TIME 6,CONCLUÍDA,Corretiva,2026-11-08,4090
5540050,REMOÇÃO DE PAINEL DO VÁLVULA,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-11-08,3750
5539680,COLAGEM DE ALMOFADA DO AGV,TIME 6,CONCLUÍDA,Corretiva,2026-11-08,1690
5539727,COLOCAÇÃO DE EMBREAGEM DO CARRETA,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-11-08,3550
5539664,RETIFICAÇÃO DE CORREIA DO PONTU ROLANTE,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-11-08,1990
5539667,ANÁLISE DE ÓLEO DE ALMOFADA DO CORREIA TRANSPORTADORA,TIME 5,CONCLUÍDA,Preditiva,2026-11-08,940
5540530,REALINHAMENTO DE VÁLVULA DO REDUTOR,SETOR D,ATRASADA,Corretiva,2026-11-08,3160
5539737,MEDIÇÃO DE VIBRAÇÃO DE ASSOALHO DO COMPRESSOR,OFICINA,CONCLUÍDA,Preventiva,2026-11-08,240
5539803,REMOÇÃO DE PINTURA DO ENGATE,TIME 2,CONCLUÍDA,Corretiva,2026-11-08,2880
5539952,REPARO DE PAINEL DO ESTEIRA,TIME 1,CONCLUÍDA,Corretiva,2026-11-09,3700
5540461,TROCA DE ÓLEO DA LINHA DE PRODUÇÃO 2,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-11-09,710
5540272,CALIBRAÇÃO DE TUBULAÇÃO DO PONTU ROLANTE,TIME 3,CONCLUÍDA,Preventiva,2026-11-09,490
5540271,SUBSTITUIÇÃO PROGRAMADA DE FILTRO DO SAPATA,SETOR B,CONCLUÍDA,Preventiva,2026-11-09,740
5539949,SUBSTITUIÇÃO DE MOTOR DO ELETRÓLISE,LINHA 2,CONCLUÍDA,Corretiva,2026-11-09,2370
5539618,MEDIÇÃO DE VIBRAÇÃO DE SUSPENSÃO DO MÓDULO DE CONTROLE,LINHA 1,CONCLUÍDA,Preventiva,2026-11-09,540
5540438,INSPEÇÃO TERMOGRÁFICA DE MOTOR DO ELETRÓLISE,GARAGEM,CONCLUÍDA,Preditiva,2026-11-09,810
5539627,TESTE DE FUNCIONAMENTO DE ALMOFADA DO SISTEMA PNEUMÁTICO,LINHA 1,CONCLUÍDA,Preventiva,2026-11-09,230
5539649,TROCA DE ÓLEO DA SETOR B,TIME 4,CONCLUÍDA,Preventiva,2026-11-09,830
5540113,SOLDAGEM DE ESTEIRA DO ENGATE,LINHA 2,CONCLUÍDA,Corretiva,2026-11-09,1580
5540503,INSPEÇÃO DE SUSPENSÃO DO ESTEIRA,SETOR C,ATRASADA,Preventiva,2026-11-09,300
5539682,AJUSTE DA SETOR B,LINHA 2,CONCLUÍDA,Preventiva,2026-11-09,750
5540237,TROCA DE ÓLEO DA LINHA DE PRODUÇÃO 1,TIME 5,CONCLUÍDA,Preventiva,2026-11-09,760
5540407,TROCA DE SUSPENSÃO DO ENGATE,LINHA 1,CONCLUÍDA,Corretiva,2026-11-09,1900
5539702,INSPEÇÃO TERMOGRÁFICA DE ESTEIRA DO VÁLVULA,ÁREA VERDE,CONCLUÍDA,Preditiva,2026-11-09,440
5540058,DIAGNÓSTICO DE EMBREAGEM DO TAPACARIA,TIME 1,CONCLUÍDA,Preditiva,2026-11-09,950
5539793,LUBRIFICAÇÃO DE TAPEÇARIA DO TAPACARIA,TIME 1,ATRASADA,Preventiva,2026-11-09,490
5539884,AJUSTE DA DEPÓSITO CENTRAL,LINHA 3,ATRASADA,Preventiva,2026-11-09,270
5540047,COLOCAÇÃO DE FILTRO DO MOTOR ELÉTRICO,GARAGEM,CONCLUÍDA,Corretiva,2026-11-09,1700
5540048,REALINHAMENTO DE ROLAMENTO DO FORNO,SETOR C,CONCLUÍDA,Corretiva,2026-11-09,2680
5540027,COLAGEM DE SENSORES DO CÂMBIO,TIME 1,CONCLUÍDA,Corretiva,2026-11-09,2630
5539990,INSTALAÇÃO DE CORREIA DO ELETRÓLISE,SETOR B,CONCLUÍDA,Corretiva,2026-11-09,2840
5540123,APERTO DE PARAFUSOS DE ROLAMENTO DO SAPATA,OFICINA,CONCLUÍDA,Preventiva,2026-11-09,350
5540418,INSPEÇÃO VISUAL DE ROLAMENTO DO BATERIA,TIME 4,CONCLUÍDA,Preventiva,2026-11-09,670
5539914,COLOCAÇÃO DE BOMBA DO BOMBA HIDRÁULICA,TIME 1,CONCLUÍDA,Corretiva,2026-11-09,3760
5540373,SUBSTITUIÇÃO PROGRAMADA DE ESTEIRA DO CALDEIRA,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-11-09,350
5539985,REVISÃO DE ESTEIRA DO SISTEMA PNEUMÁTICO,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-11-09,2000
5539963,REPARO DE TUBULAÇÃO DO TAPUME,SETOR B,CONCLUÍDA,Corretiva,2026-11-09,3390
5540327,INSPEÇÃO ENDOSCÓPICA DE CORREIA DO BOMBA HIDRÁULICA,TIME 3,CONCLUÍDA,Preditiva,2026-11-09,650
5539923,REPARO DE ENGATE DO SISTEMA PNEUMÁTICO,TIME 5,CONCLUÍDA,Corretiva,2026-11-09,2660
5540474,VERIFICAÇÃO DE NÍVEL DE EMBREAGEM DO MÓDULO DE CONTROLE,SETOR C,CONCLUÍDA,Preventiva,2026-11-09,290
5539836,RECONSTRUÇÃO DE ROLAMENTO DO EMPILHADEIRA,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-11-09,1900
5539828,COLOCAÇÃO DE CÂMBIO DO VÁLVULA,TIME 1,CONCLUÍDA,Corretiva,2026-11-09,2400
5540313,REALINHAMENTO DE ROLAMENTO DO MOTOR ELÉTRICO,OFICINA,CONCLUÍDA,Corretiva,2026-11-09,1870
5539670,LIMPEZA DA SETOR B,SETOR A,CONCLUÍDA,Preventiva,2026-11-09,340
5540103,TESTE DE FUNCIONAMENTO DA OFICINA PRINCIPAL,SETOR A,CONCLUÍDA,Preventiva,2026-11-09,620
5540305,INSPEÇÃO ENDOSCÓPICA DE EIXO DO BOMBA HIDRÁULICA,SETOR D,CONCLUÍDA,Preditiva,2026-11-09,920
5540135,APERTO DE PARAFUSOS DE VÁLVULA DO VÁLVULA,SETOR B,CONCLUÍDA,Preventiva,2026-11-09,330
5540299,TROCA DE ÓLEO DE RADIADOR DO SENSOR,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-11-09,550
5540002,REMOÇÃO DE BOMBA DO SENSOR ÓPTICO,TIME 4,CONCLUÍDA,Corretiva,2026-11-09,3090
5540179,CORREÇÃO DE FREIO DO VENTILADOR INDUSTRIAL,ÁREA VERMELHA,ATRASADA,Corretiva,2026-11-10,1580
5540177,REPARO DE TAPEÇARIA DO PONTU ROLANTE,SETOR D,CONCLUÍDA,Corretiva,2026-11-10,3750
5540097,TROCA DE EMBREAGEM DO PAINEL ELÉTRICO,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-11-10,3600
5540145,LIMPEZA DE SAPATA DO VENTILADOR INDUSTRIAL,GARAGEM,CONCLUÍDA,Preventiva,2026-11-10,230
5540411,REALINHAMENTO DE ALMOFADA DO SENSOR ÓPTICO,TIME 2,CONCLUÍDA,Corretiva,2026-11-10,3310
5540128,SUBSTITUIÇÃO DE PINTURA DO VÁLVULA,ÁREA VERDE,ATRASADA,Corretiva,2026-11-10,4410
5540455,REMOÇÃO DE SAPATA DO SENSOR ÓPTICO,LINHA 3,CONCLUÍDA,Corretiva,2026-11-10,2720
5540094,SOLDAGEM DE BOMBA DO RODÍZIO,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-11-10,1870
5540427,COLAGEM DE TUBULAÇÃO DO VÁLVULA,OFICINA,CONCLUÍDA,Corretiva,2026-11-10,1520
5539798,TESTE DE ISOLAMENTO DA LINHA DE PRODUÇÃO 1,DEPÓSITO,CONCLUÍDA,Preventiva,2026-11-10,490
5540139,SUBSTITUIÇÃO DE BOMBA DO RODÍZIO,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-11-10,2570
5539903,SUBSTITUIÇÃO DE EIXO DO CARRETA,TIME 6,CONCLUÍDA,Corretiva,2026-11-10,3280
5539741,REMOÇÃO DE ALMOFADA DO PAINEL ELÉTRICO,SETOR C,CONCLUÍDA,Corretiva,2026-11-10,2940
5539714,ANÁLISE DE ÓLEO DE EMBREAGEM DO BOMBA HIDRÁULICA,SETOR C,CONCLUÍDA,Preditiva,2026-11-10,430
5539969,INSPEÇÃO ENDOSCÓPICA DE FREIO DO REDUTOR,ÁREA LARANJA,CONCLUÍDA,Preditiva,2026-11-10,1080
5539934,TROCA DE DIREÇÃO DO CÂMBIO,SETOR C,CONCLUÍDA,Corretiva,2026-11-10,2480
5539775,REPARO DE EMBREAGEM DO SAPATA,TIME 4,CONCLUÍDA,Corretiva,2026-11-10,2570
5540336,MEDIÇÃO DE VIBRAÇÃO DA SETOR A,DEPÓSITO,CONCLUÍDA,Preventiva,2026-11-10,300
5540334,SUBSTITUIÇÃO PROGRAMADA DA SETOR B,SETOR D,CONCLUÍDA,Preventiva,2026-11-10,480
5540480,CALIBRAÇÃO DE CORREIA DO VÁLVULA,ÁREA AZUL,CONCLUÍDA,Preventiva,2026-11-10,540
5539988,RETIFICAÇÃO DE TUBULAÇÃO DO VENTILADOR INDUSTRIAL,LINHA 2,ATRASADA,Corretiva,2026-11-10,3640
5540003,CORREÇÃO DE SUSPENSÃO DO EMPILHADEIRA,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-11-10,3680
5540300,COLAGEM DE FREIO DO PONTU ROLANTE,TIME 2,CONCLUÍDA,Corretiva,2026-11-10,3970
5539954,RETIFICAÇÃO DE FILTRO DO CÂMBIO,SETOR C,ATRASADA,Corretiva,2026-11-10,1900
5540063,COLOCAÇÃO DE DIREÇÃO DO SENSOR,TIME 5,CONCLUÍDA,Corretiva,2026-11-10,2870
5539863,VERIFICAÇÃO DE NÍVEL DE RODÍZIOS DO PAINEL ELÉTRICO,TIME 4,ATRASADA,Preventiva,2026-11-10,350
5540493,TESTE DE ISOLAMENTO DE FILTRO DO EMPILHADEIRA,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-11-10,470
5539648,SUBSTITUIÇÃO DE FREIO DO PONTU ROLANTE,OFICINA,CONCLUÍDA,Corretiva,2026-11-10,3840
5540109,INSPEÇÃO ENDOSCÓPICA DE TAPEÇARIA DO COMPRESSOR,TIME 6,CONCLUÍDA,Preditiva,2026-11-10,810
5540435,MEDIÇÃO DE VIBRAÇÃO DA OFICINA PRINCIPAL,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-11-10,380
5540053,MONITORAMENTO DE ESTEIRA DO MOTOR ELÉTRICO,TIME 3,CONCLUÍDA,Preditiva,2026-11-10,1020
5539875,TESTE DE FUNCIONAMENTO DE VÁLVULA DO CALDEIRA,TIME 2,CONCLUÍDA,Preventiva,2026-11-10,410
5539699,RECONSTRUÇÃO DE EMBREAGEM DO CARRETA,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-11-10,1950
5539753,CORREÇÃO DE ALMOFADA DO RODÍZIO,SETOR D,CONCLUÍDA,Corretiva,2026-11-10,4020
5540196,ELIMINAÇÃO DE RODÍZIOS DO ELETRÓLISE,SETOR B,CONCLUÍDA,Corretiva,2026-11-10,3830
5539943,ELIMINAÇÃO DE ALMOFADA DO CARRETA,TIME 6,CONCLUÍDA,Corretiva,2026-11-10,1980
5540093,COLOCAÇÃO DE EIXO DO PONTU ROLANTE,SETOR C,CONCLUÍDA,Corretiva,2026-11-11,1780
5540017,VERIFICAÇÃO DA LINHA DE PRODUÇÃO 1,LINHA 2,CONCLUÍDA,Preventiva,2026-11-11,240
5539639,SUBSTITUIÇÃO DE FIAÇÃO DO AGV,LINHA 1,CONCLUÍDA,Corretiva,2026-11-11,2170
5539754,TROCA DE ÓLEO DE FILTRO DO AGV,SETOR D,CONCLUÍDA,Preventiva,2026-11-11,450
5539731,TROCA DE ÓLEO DE SENSORES DO AGV,TIME 2,CONCLUÍDA,Preventiva,2026-11-11,590
5539981,COLOCAÇÃO DE MOTOR DO VÁLVULA,TIME 5,CONCLUÍDA,Corretiva,2026-11-11,2990
5540525,RECONSTRUÇÃO DE SENSORES DO ALMOFADA,TIME 4,CONCLUÍDA,Corretiva,2026-11-11,2470
5540029,SOLDAGEM DE ROLAMENTO DO SENSOR ÓPTICO,SETOR B,CONCLUÍDA,Corretiva,2026-11-11,1770
5539827,INSPEÇÃO DA SETOR B,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-11-11,520
5540146,TROCA DE ÓLEO DA SETOR B,GARAGEM,CONCLUÍDA,Preventiva,2026-11-11,370
5539651,REVISÃO DE PAINEL DO ESTEIRA,TIME 6,CONCLUÍDA,Corretiva,2026-11-11,1360
5540278,INSTALAÇÃO DE MOTOR DO TRANSPORTADOR,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-11-11,1580
5539858,REALINHAMENTO DE EMBREAGEM DO INVERSOR,SETOR B,CONCLUÍDA,Corretiva,2026-11-11,1670
5539685,MONITORAMENTO DE VÁLVULA DO CARRETA,TIME 6,CONCLUÍDA,Preditiva,2026-11-11,480
5540310,REALINHAMENTO DE TRANSMISSÃO DO SAPATA,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-11-11,1400
5540255,TROCA DE BOMBA DO TRANSPORTADOR,DEPÓSITO,CONCLUÍDA,Corretiva,2026-11-11,3310
5540243,LIMPEZA DE SENSORES DO VÁLVULA,SETOR C,CONCLUÍDA,Preventiva,2026-11-11,470
5540495,VERIFICAÇÃO DE NÍVEL DE TAPEÇARIA DO RODÍZIO,TIME 1,CONCLUÍDA,Preventiva,2026-11-11,550
5539621,REMOÇÃO DE SUSPENSÃO DO MOTOR ELÉTRICO,TIME 1,CONCLUÍDA,Corretiva,2026-11-11,1680
5539647,RECONSTRUÇÃO DE RADIADOR DO EMPILHADEIRA,SETOR D,ATRASADA,Corretiva,2026-11-11,2610
5540318,ELIMINAÇÃO DE CÂMBIO DO PONTU ROLANTE,TIME 5,CONCLUÍDA,Corretiva,2026-11-11,1310
5539855,LIMPEZA DE ESTEIRA DO PONTU ROLANTE,SETOR A,CONCLUÍDA,Preventiva,2026-11-11,760
5540377,COLOCAÇÃO DE VÁLVULA DO ALMOFADA,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-11-11,1720
5540190,SOLDAGEM DE PAINEL DO BATERIA,TIME 5,ATRASADA,Corretiva,2026-11-11,2650
5540212,VERIFICAÇÃO DE FREIO DO ENGATE,ÁREA VERMELHA,CONCLUÍDA,Preventiva,2026-11-11,330
5540182,RECONSTRUÇÃO DE TAPEÇARIA DO COMPRESSOR,SETOR B,CONCLUÍDA,Corretiva,2026-11-11,2870
5539663,TROCA DE SENSORES DO VÁLVULA,GARAGEM,CONCLUÍDA,Corretiva,2026-11-11,3750
5540517,SOLDAGEM DE CORREIA DO MOTOR ELÉTRICO,TIME 6,CONCLUÍDA,Corretiva,2026-11-11,1880
5540134,SOLDAGEM DE FIAÇÃO DO MOTOR ELÉTRICO,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-11-11,1500
5539907,ELIMINAÇÃO DE EMBREAGEM DO VÁLVULA,GARAGEM,CONCLUÍDA,Corretiva,2026-11-11,3860
5540417,REMOÇÃO DE ENGATE DO CORREIA TRANSPORTADORA,TIME 1,CONCLUÍDA,Corretiva,2026-11-11,3560
5540184,COLAGEM DE TAPEÇARIA DO ELETRÓLISE,TIME 4,CONCLUÍDA,Corretiva,2026-11-11,2110
5539802,SOLDAGEM DE SAPATA DO EMPILHADEIRA,LINHA 3,ATRASADA,Corretiva,2026-11-11,3020
5540335,TROCA DE TAPEÇARIA DO ELETRÓLISE,TIME 2,CONCLUÍDA,Corretiva,2026-11-11,3580
5539974,LIMPEZA DA AREA AZUL,SETOR B,CONCLUÍDA,Preventiva,2026-11-11,400
5540502,SUBSTITUIÇÃO DE RADIADOR DO VENTILADOR INDUSTRIAL,SETOR C,CONCLUÍDA,Corretiva,2026-11-11,3180
5539642,REALINHAMENTO DE TRANSMISSÃO DO ELETRÓLISE,TIME 3,CONCLUÍDA,Corretiva,2026-11-11,4060
5540169,RECONSTRUÇÃO DE DIREÇÃO DO MÓDULO DE CONTROLE,TIME 2,ATRASADA,Corretiva,2026-11-11,3900
5540292,COLOCAÇÃO DE CÂMBIO DO VENTILADOR INDUSTRIAL,SETOR B,CONCLUÍDA,Corretiva,2026-11-11,3320
5539769,SOLDAGEM DE BOMBA DO CARRETA,LINHA 2,CONCLUÍDA,Corretiva,2026-11-12,1610
5540487,RECONSTRUÇÃO DE MOTOR DO SAPATA,TIME 1,CONCLUÍDA,Corretiva,2026-11-12,3520
5539655,INSPEÇÃO TERMOGRÁFICA DE CÂMBIO DO PAINEL ELÉTRICO,DEPÓSITO,ATRASADA,Preditiva,2026-11-12,650
5540345,LUBRIFICAÇÃO DA AREA LARANJA,SETOR D,CONCLUÍDA,Preventiva,2026-11-12,370
5540331,TROCA DE BOMBA DO ESTEIRA,TIME 4,CONCLUÍDA,Corretiva,2026-11-12,3940
5540007,INSTALAÇÃO DE CÂMBIO DO VENTILADOR INDUSTRIAL,SETOR B,CONCLUÍDA,Corretiva,2026-11-12,2130
5539993,COLAGEM DE FIAÇÃO DO BATERIA,TIME 4,CONCLUÍDA,Corretiva,2026-11-12,1430
5540423,SOLDAGEM DE BOMBA DO CORREIA TRANSPORTADORA,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-11-12,2170
5539686,RECONSTRUÇÃO DE PINTURA DO CÂMBIO,SETOR D,CONCLUÍDA,Corretiva,2026-11-12,3740
5540529,INSPEÇÃO VISUAL DE FIAÇÃO DO TAPACARIA,ÁREA AZUL,ATRASADA,Preventiva,2026-11-12,690
5539729,LUBRIFICAÇÃO DE SAPATA DO TAPACARIA,SETOR C,CONCLUÍDA,Preventiva,2026-11-12,750
5540049,REPARO DE RADIADOR DO CARRETA,TIME 1,CONCLUÍDA,Corretiva,2026-11-12,4360
5540400,INSPEÇÃO DE MOTOR DO REDUTOR,TIME 1,CONCLUÍDA,Preventiva,2026-11-12,450
5540401,ANÁLISE DE TAPEÇARIA DO SISTEMA PNEUMÁTICO,TIME 1,ATRASADA,Preditiva,2026-11-12,790
5540482,ELIMINAÇÃO DE RODÍZIOS DO FORNO,ÁREA LARANJA,ATRASADA,Corretiva,2026-11-12,4000
5540481,TROCA DE TAPEÇARIA DO BATERIA,TIME 1,CONCLUÍDA,Corretiva,2026-11-12,3500
5539724,REALINHAMENTO DE ALMOFADA DO CORREIA TRANSPORTADORA,LINHA 3,CONCLUÍDA,Corretiva,2026-11-12,4210
5540131,SUBSTITUIÇÃO PROGRAMADA DA LINHA DE PRODUÇÃO 2,LINHA 2,CONCLUÍDA,Preventiva,2026-11-12,510
5540110,SUBSTITUIÇÃO DE SUSPENSÃO DO VENTILADOR INDUSTRIAL,SETOR C,CONCLUÍDA,Corretiva,2026-11-12,3740
5540021,APERTO DE PARAFUSOS DE MOTOR DO ELETRÓLISE,ÁREA AZUL,CONCLUÍDA,Preventiva,2026-11-12,510
5540239,VERIFICAÇÃO DE NÍVEL DE TRANSMISSÃO DO ALMOFADA,TIME 3,CONCLUÍDA,Preventiva,2026-11-12,880
5540365,RECONSTRUÇÃO DE MOTOR DO BATERIA,TIME 2,CONCLUÍDA,Corretiva,2026-11-12,2090
5539616,ANÁLISE DE VIBRAÇÃO DE RADIADOR DO ESTEIRA,ÁREA VERDE,CONCLUÍDA,Preditiva,2026-11-12,1280
5539850,REPARO DE SENSORES DO SENSOR ÓPTICO,LINHA 1,CONCLUÍDA,Corretiva,2026-11-12,2780
5539950,MEDIÇÃO DE VIBRAÇÃO DE MOTOR DO TRANSPORTADOR,TIME 2,CONCLUÍDA,Preventiva,2026-11-12,740
5539941,CALIBRAÇÃO DE ALMOFADA DO SENSOR ÓPTICO,TIME 5,CONCLUÍDA,Preventiva,2026-11-12,510
5539800,INSPEÇÃO VISUAL DE VÁLVULA DO SENSOR,TIME 5,CONCLUÍDA,Preventiva,2026-11-12,600
5539617,REMOÇÃO DE VÁLVULA DO PONTU ROLANTE,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-11-12,2920
5539781,CORREÇÃO DE ROLAMENTO DO TAPACARIA,TIME 5,ATRASADA,Corretiva,2026-11-12,1500
5539920,SOLDAGEM DE CÂMBIO DO TAPACARIA,TIME 5,ATRASADA,Corretiva,2026-11-12,3130
5540107,COLAGEM DE FIAÇÃO DO EMPILHADEIRA,SETOR A,CONCLUÍDA,Corretiva,2026-11-13,1980
5540163,REALINHAMENTO DE CORREIA DO ELETRÓLISE,TIME 5,CONCLUÍDA,Corretiva,2026-11-13,4060
5539997,REPARO DE BOMBA DO PONTU ROLANTE,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-11-13,3400
5540227,ELIMINAÇÃO DE SAPATA DO ALMOFADA,SETOR B,CONCLUÍDA,Corretiva,2026-11-13,2080
5540319,ANÁLISE DE BOMBA DO SENSOR ÓPTICO,ÁREA LARANJA,CONCLUÍDA,Preditiva,2026-11-13,1250
5539784,ELIMINAÇÃO DE ALMOFADA DO TRANSPORTADOR,ÁREA VERDE,CONCLUÍDA,Corretiva,2026-11-13,1910
5540022,INSTALAÇÃO DE DIREÇÃO DO TAPUME,SETOR D,CONCLUÍDA,Corretiva,2026-11-13,3470
5539806,REMOÇÃO DE TRANSMISSÃO DO TRANSPORTADOR,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-11-13,1700
5540432,REVISÃO DE ASSOALHO DO MOTOR ELÉTRICO,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-11-13,2730
5540316,TROCA DE VÁLVULA DO EMPILHADEIRA,TIME 6,ATRASADA,Corretiva,2026-11-13,2170
5539603,SOLDAGEM DE ASSOALHO DO COMPRESSOR,ÁREA VERMELHA,CONCLUÍDA,Corretiva,2026-11-13,3000
5540306,RETIFICAÇÃO DE SUSPENSÃO DO CÂMBIO,LINHA 1,CONCLUÍDA,Corretiva,2026-11-13,1720
5539678,VERIFICAÇÃO DE NÍVEL DA GARAGEM,SETOR C,CONCLUÍDA,Preventiva,2026-11-13,730
5539883,SOLDAGEM DE FREIO DO ESTEIRA,LINHA 3,ATRASADA,Corretiva,2026-11-13,4160
5540464,CALIBRAÇÃO DE ROLAMENTO DO ENGATE,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-11-13,470
5540434,REVISÃO DE RADIADOR DO ALMOFADA,TIME 5,CONCLUÍDA,Corretiva,2026-11-13,1450
5540126,SUBSTITUIÇÃO DE RADIADOR DO ELETRÓLISE,SETOR B,CONCLUÍDA,Corretiva,2026-11-13,2270
5540261,APERTO DE PARAFUSOS DE TUBULAÇÃO DO BOMBA HIDRÁULICA,TIME 6,CONCLUÍDA,Preventiva,2026-11-13,290
5540483,REMOÇÃO DE FIAÇÃO DO CÂMBIO,SETOR B,CONCLUÍDA,Corretiva,2026-11-13,2370
5539904,LIMPEZA DA AREA AZUL,LINHA 1,CONCLUÍDA,Preventiva,2026-11-13,440
5540269,SUBSTITUIÇÃO PROGRAMADA DE PAINEL DO MOTOR ELÉTRICO,TIME 4,CONCLUÍDA,Preventiva,2026-11-13,210
5539980,SUBSTITUIÇÃO PROGRAMADA DA AREA VERMELHA,SETOR D,CONCLUÍDA,Preventiva,2026-11-13,380
5539707,INSTALAÇÃO DE TRANSMISSÃO DO VÁLVULA,TIME 5,CONCLUÍDA,Corretiva,2026-11-13,1520
5540489,SOLDAGEM DE CORREIA DO EMPILHADEIRA,TIME 4,CONCLUÍDA,Corretiva,2026-11-13,3880
5539918,RETIFICAÇÃO DE CÂMBIO DO FORNO,TIME 1,CONCLUÍDA,Corretiva,2026-11-13,1530
5540353,SOLDAGEM DE CORREIA DO PONTU ROLANTE,SETOR C,CONCLUÍDA,Corretiva,2026-11-13,1800
5539937,REPARO DE TRANSMISSÃO DO PONTU ROLANTE,SETOR C,CONCLUÍDA,Corretiva,2026-11-13,2360
5540346,SUBSTITUIÇÃO PROGRAMADA DE ESTEIRA DO ENGATE,ÁREA AZUL,CONCLUÍDA,Preventiva,2026-11-13,720
5539700,COLOCAÇÃO DE EMBREAGEM DO CARRETA,SETOR B,ATRASADA,Corretiva,2026-11-14,4010
5539878,INSPEÇÃO DE FILTRO DO RODÍZIO,LINHA 3,CONCLUÍDA,Preventiva,2026-11-14,330
5539697,RETIFICAÇÃO DE VÁLVULA DO BOMBA HIDRÁULICA,TIME 1,CONCLUÍDA,Corretiva,2026-11-14,2850
5540296,INSTALAÇÃO DE RADIADOR DO TAPACARIA,OFICINA,CONCLUÍDA,Corretiva,2026-11-14,3370
5539762,RECONSTRUÇÃO DE VÁLVULA DO INVERSOR,TIME 5,CONCLUÍDA,Corretiva,2026-11-14,3020
5539687,ULTRASSOM DE RADIADOR DO MOTOR ELÉTRICO,TIME 3,CONCLUÍDA,Preditiva,2026-11-14,1240
5539938,RECONSTRUÇÃO DE RADIADOR DO TRANSPORTADOR,LINHA 3,CONCLUÍDA,Corretiva,2026-11-14,2710
5539812,INSPEÇÃO DA SETOR A,TIME 5,CONCLUÍDA,Preventiva,2026-11-14,430
5540395,INSTALAÇÃO DE SENSORES DO FORNO,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-11-14,3410
5540479,INSPEÇÃO TERMOGRÁFICA DE TUBULAÇÃO DO REDUTOR,ÁREA AZUL,CONCLUÍDA,Preditiva,2026-11-14,1420
5540513,REMOÇÃO DE MOTOR DO ENGATE,TIME 6,CONCLUÍDA,Corretiva,2026-11-14,2640
5540450,SUBSTITUIÇÃO DE CÂMBIO DO PAINEL ELÉTRICO,TIME 5,CONCLUÍDA,Corretiva,2026-11-14,2910
5539917,INSTALAÇÃO DE PAINEL DO EMPILHADEIRA,ÁREA AZUL,CONCLUÍDA,Corretiva,2026-11-14,2240
5539978,REPARO DE MOTOR DO TAPUME,SETOR D,CONCLUÍDA,Corretiva,2026-11-14,1340
5540171,VERIFICAÇÃO DE NÍVEL DA OFICINA PRINCIPAL,ÁREA VERDE,CONCLUÍDA,Preventiva,2026-11-14,700
5540357,VERIFICAÇÃO DE NÍVEL DE MOTOR DO SISTEMA PNEUMÁTICO,OFICINA,CONCLUÍDA,Preventiva,2026-11-14,620
5540521,INSPEÇÃO DA OFICINA PRINCIPAL,TIME 4,ATRASADA,Preventiva,2026-11-14,350
5539661,SOLDAGEM DE BOMBA DO VENTILADOR INDUSTRIAL,TIME 5,CONCLUÍDA,Corretiva,2026-11-14,3270
5540500,RETIFICAÇÃO DE PAINEL DO COMPRESSOR,TIME 2,CONCLUÍDA,Corretiva,2026-11-14,2310
5539805,RETIFICAÇÃO DE RODÍZIOS DO COMPRESSOR,LINHA 2,CONCLUÍDA,Corretiva,2026-11-14,1530
5539956,LIMPEZA DE SENSORES DO CORREIA TRANSPORTADORA,TIME 5,CONCLUÍDA,Preventiva,2026-11-14,290
5540136,INSPEÇÃO VISUAL DE FREIO DO COMPRESSOR,TIME 6,CONCLUÍDA,Preventiva,2026-11-14,240
5540454,VERIFICAÇÃO DE CÂMBIO DO PONTU ROLANTE,SETOR D,CONCLUÍDA,Preventiva,2026-11-14,200
5539599,RECONSTRUÇÃO DE VÁLVULA DO TAPACARIA,ÁREA LARANJA,CONCLUÍDA,Corretiva,2026-11-14,3190
